label	text_a
2	我 地 去 探 你 的话 ， 餐 标有 无甘好 噶 ？
0	[ 唯爱 SJ13 ] 110921 艺声 TW 更新 ： 今天 又 这样 过去 了 呢   ~ ~ ? ?
1	还有 它 曾经 拥有 的 客服 团队 ， 是 我 曾 感受 过 这 世界 上 最好 的 。
4	敬告 所有 女生 ， 以后 千万别 在 路上 打电话 了 ， 这些 人渣 太 猖狂 。
3	我 燃烧 ， 我 烤 死 你
0	做 地产 了 ， 08 年 才 开始 写 博客 ， 研究 政策 与 市场趋势 。
1	为 你 的 生活 增添 欢乐 希望 我们 都 不 只是 插曲 美好 的 礼拜六
2	/ / @ 陕西 老人 : 什么 是 素质教育 ， 独生子女 如何 教育 ， 不知 教育 家门 想过 没有 ， 现在 的 学生 不能 经受 挫折 、 不能 与 人 相处 、 不能 替人 所 想 ， 更 不会 去 爱 别人 。
1	就 着 虾仁 面 和 橙子 ， 感叹 着 25 度 的 美好 阳光 ， 说 一大堆 胡言乱语 ， 觉得 在 阳光 里 这么 聊天 和 发呆 打发 时间 真是 件 无比 幸福 的 事情 ...
1	但是 他 仍然 代表 不可 代替 的 过去 。 [ 月亮 ]
0	这么晚 都 没 睡 还是 早起 打算 晨练 了 。
0	《 亲爱 的 ， 如果 我 在 石家庄 遇见 你 》 （ 一 ） ： 如果 在 石家庄 遇见 你 ， 那么 ， 我们 一定 要 一起 去 挤 传说 中 的 118 ， 专挑早 高峰 和 晚 高峰 ， 我够 不到 扶手 你 揽 着 我 的 腰 ， 我 在 你 的 胸口 听到 了 你 澎湃 的 心跳 。
4	雪特 ！ ！ ！ ！ ！ ！ ！ ！ ！
2	从前 天 的 一万 三 ， 到 昨天早上 的 四五万 ， 到 今天 早上 的 十五万 ， 我 相信 这些 粉丝 都 是 不折不扣 的 僵粉 ， 对于 我 来说 也 没有 任何 实际 的 意义 可言 ！
4	这种 事 居然 不 叫 上 我 ( 喂
1	你 女儿 帮 你 中 到 了 ， 羡慕 嫉妒 哪
1	就是 因为 尼坤 阅人 无数 ， 所以 才 会 喜欢 宋茜 吧 ， 现在 演艺圈 里 老实 本分 ， 可爱 ， 会 做菜 ， 识大体 ， 漂亮 ， 不 骄傲 ， 不 装 ， 不得 瑟 ， 节俭 ， 不在乎 钱 的 女孩 真的 太少 了 ， 也许 宋茜 不是 尼坤见 过 的 最美 的 ， 但是 平均分 一定 是 最高 的 。
4	虐狗 的 人 简直 丧心病狂 。
2	哇 ， 蛋姐 ， 你 搞 么 黎 ？
1	有些 相笑 翻 了 ! !
0	明天 好好 上班 啦
3	各路 神仙 快快 来 救 我 … …
0	比 建设 公共 租赁 房快 多 了 ！
1	我 的 小米 已经 装 了 讯 飞 了 ， 满 不错 的
1	这样 的 扣篮 你 绝对 没 看过 ， 史无前例 ， 神马 卡特 大风车 都 是 浮云 。 。
2	感谢 郭美美 ， 让 我们 警醒 ， 管理 好 自己 的 腰包 比 啥 都 重要 ！
1	辛苦 啦 熊猫 ～ [ good ] [ 给力 ]
2	自己 看 都 恐怖 ， 你 看 更 恐怖 。 就 像 去 医院 别人 看 我 一样 。
3	英雄所见略同 啊 ！ 激赏 ！
4	又 是 逃逸 ！
1	一个劲儿 轮 翻拔 拉姆 们 每个 人 [ 哈哈 ] 不过 ' 今天 回家 干净利落 的 让 我 想 在 地上 打滚 ！
0	三月 mbox 合肥 电视台 影院 频道 奥斯卡 经典 最佳影片 回顾 ！
1	他们 的 解放 ， 中国 的 任何 一位 叫 明星 的 人 都 望 而 兴叹 的 ， 有 机会 大家 找 来看 吧 ， 中国 影院 永远 不会 上映 的 。
1	路 遥远 ， 梦 不远 ， 一马当先 实现 夙愿 ， 加油 吧 ， 中国 健儿 ！
0	4 ） 勿忘 国耻 ， 牢记 农夫 与 蛇 的 寓言 。
0	那时 的 她 有着 许多 的 负面新闻 ， 整容 、 潜规则 、 靠 绯闻 上位 … …
3	看 了 周晓光 微博 一些 评论 ， 内心 很 是 感慨 ， 做 企业 难 ， 做 知名企业 难 ， 做 有 社会 职务 的 知名 女 企业家 就 更 难 ， 动则 为富不仁 ， 动则 鉴取 国财 ， 诸 不知 其 过程 艰辛 ， 更 不知 其 付出代价 ， 吃 不到 葡萄 就 说 葡萄 酸 ， 自己 不 作为 还 限制 别人 作为 ， 我 知道 微博上 大家 更 喜欢 草根 ， 但 草根 的 背后 还是 不能 忘记 自己 是 ： 有 社会 责任 。
2	讨好 鬼 ， 还 幸灾乐祸 ！ 哼
2	这个 可恶 的 司机 ！
1	你 真的 很瘦 啊 现在 ！ 羡慕 嫉妒 恨 ！
0	你 不 开心 想要 倾诉 的 第一个 人 是 他 ， 在 所有人 都 不 瞭解 你 的 时候 唯有 他 懂 你 。
1	青草 的 清香 和 劈柴 的 时候 那种 炭火 的 香味 绝妙 地 融合 在 了 一起 ， 真棒 。
1	原 4S店 同事 聚会   @ 彭超 - pengchao   哈哈
1	什么 时候 啊 ， 想 去 呢 ， 陈总
4	【 母子连心 】 儿子 沉冤 未雪 ， 母亲 当然 不会 自杀 ！
5	这才 是 音效 啊   这才 是 灯光 啊 ！ ！ ！
3	我们 现在 都 在 停 呐 . 热 啊 . 就 连 风扇 都 没 .
4	工廠 做貨 沒 理由 色差 這麼 遠 的 吧 。
3	不 叫 我 的
1	呜呜 瓦 也 爱
0	早安 @ 宝洁 生活 家 [ 冰棍 ]
2	贪污受贿 ？
0	/ / @ 云泉 微博 : 转发 微博 。
1	我 考过 tefol , gre , gmat ， 感觉 做 为 选拔 标准 的 高考 更 有效 ， 尤其 针对 理工科 。
2	要 我 换掉 红毛 ！
0	三 、 加工 类肉 ( 香肠 等 ) 。
0	学校 这边 我 可以 全权 协调 。 可是 找 哪个 老师 呢
0	对 我 这个 南方人 来说 ， 太冷 了 。
1	2011 来 了 ， 今晚 难得 的 聚会 ， 有 乌托邦 的 陪伴 ， 很 happy 。
2	要 去 打劫 么 ~
0	转 一条 微博 需要 理由 吗 [ g 泪滴 ] @ facingl   @ benjaminzhai 花园   @ 周 踌琢   @ 高思坤   @ alcanta2009
1	/ / @ 广州 Les _ go : 我 捻 依出 戏真系 好多 les 噶 最爱咯 。
0	在 武汉 的 童鞋 状态 改为 1 、 在 华科 七年 最 浪漫 的 事情 就是 带 女朋友 到 武大 去 看海 。
4	[ bed 凌乱 ] 刚 吃 完 宵夜 明天 果断 换 这 张图 做 壁纸 ， 这太 刺激 人 了 ！ ！
0	- - - - - - 不要 太 在乎 一个 人 ， 越 在乎 ， 越 卑微 。
2	两会 代表 真给力 ！
1	祝愿 面条 们 健康 快乐 。
1	这个 外场 看着 环境 不错 啊
3	我 说 我 老输 ， 不好玩
1	为 环保 做 宣传 ， 必须 滴 。
2	这是 必须 的 ， 苦中作乐 罢了 ！
1	看来 我 在 l 被 默认 为 20 啦 ！
1	又 見 大 渔 铁板烧 ， 烤 龙虾 ， 好看 ， 好吃 [ 馋嘴 ] @ NOVO 重庆   ， 四楼 ， 美满 蕉园 要开 了 。
2	你 有 这 能量 吗 ？ 人 做些 自己 力所能及 的 事 吧 。
2	一 开始 我 也 觉得 挺 没劲 的 ， 结果 结尾 被 坑 的 稀里哗啦 的 。
3	明天 啊 ！ ！ ！ 找 不到 人 陪 我 去 逛街 了
0	为 遇害 人 惋惜 的 同时 ， 提示 各位 。
2	真当 人 不 知道 么 ， 连 某 nk 个 站 高层 几乎 都 是 困肉 ， 既然 你们 都 为了 你们 肉 呕 吧 了 ， 那 nk 就让 维尼饭 来 守护 吧 。 。 。
2	还好 了 ， 反正 是 我 能 承受 的 强度 。
2	受不了 你 两个 ， 这种 昭然 呢 互相 调戏 ~
0	你 开车 回去 的 啊 ？
2	你 分析 的 钱案 中 所有 的 证据 问题 ， 有 良知 有 思考 能力 的 学生 还是 把 你 罗列 的 证据 当做 一个 臭屁 。
3	我 也 是 哈哈
1	最 可喜 的 是 饭 量大增 。 [ 嘻嘻 ]
3	寝室 里 的 姑娘 们 大大小小 的 毛病 卷起 了 & quot ; 挂沙热 & quot ; [ 吃惊 ] 哎 …
1	绝不放弃 ， Believe   I   can ！
0	也 因此 ， 当 这 一 奖项 被 命名 之际 ， 中文 就 在 人类 各 语种 面前 变得 尴尬 。
1	/ / @ talika 塔莉卡 : [ 哈哈 ] 一定 要 把 不同 时间 的 试用 照片 晒晒 哦 ！ ！
0	/ / @ 夏凌 就是 夏天 冰激凌
1	感恩 所有 参加 今天 放生 的 朋友 们 ！
3	我 在 金钟 云 那区 -   - 看着 对面 海 世代 我 也 想 哭
5	摄于 4.24 永华 电影院 ! !
5	我 的 天 ， 只 剩下 3 天 就要 开学 了 。 。 。
0	我 唔 介意 ！
1	餐饮 老大 的 口气 就是 不 一样 啊
4	你 当 我 是 在 欧美 么 。 。 。
1	已经 吃 完 ， 真的 不错 味道 哈哈 … 今天 再 做 …
1	[ 泪 ] [ 亲亲 ]
1	话 说 大约 十年 前 ， 十块钱 炸肉 岗尖 一盘 ， 加 一瓶 啤酒 ， 就是 我 一顿 饱饱 的 午餐 。
2	/ / @ 苏一卡 _ 都 退下 _ 好 挫 啊 _ 紫丽殿 : 啧啧 ， 明明 自己 没 打 到 还 怀疑 是 感应器 坏 了 ， 傻 逼
3	湖南 湖北 ， 可 真是 稀奇 啊 ！
0	/ / @ 一败 难求 : 老师 ， 金价 将 何去何从 ， 是否 继续 看淡 ？
0	马上 出发 ， 途中 女儿 给 我 电话 ： 妈妈 ， 你 在 哪里 呀 ？
4	3D 你 个 第三者 ！ ！ ！
3	[ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ]
1	吃 高兴 回家 了 说 ？ ？ ？
1	/ / @ 林 峯 吧 :   Happy   Sir   你 扛 长枪 ， 型 啊 ！ ！ ！ ！
0	弄 可以 额 呀
2	被 社会 逼迫 只能 撸 管
1	带 着 她 迟到 了 不安 悄然 而 至 ， 虽 不 轰轰烈烈 ， 但 却 美丽 婉转 。
2	那 男 的 看起来 就 像 sb 还有 就是 今年 过节 玩 什么 , 要 玩 就 玩 征途 2 , 征途 2 , 玩 征途 的 都 可 2 呢 ！
3	啊 。 摸摸 菊 ，
4	你 让我拿 什么 去 爱 你 呢 ， 祖国 ？
0	武汉 欢乐谷 单人 行 与 合家欢 年卡 正在 倾情 加 推中 ！
1	看看 名 侦探 也 不错 ~ ~
4	你 是 统治者 ， 我 是 百姓 ， 文字游戏 ， 我 真 陪你玩 不起 … …
3	夜不能寐 ， 食不知味 啊 ！
3	我 的 也 开 了
1	巴士 ！ 不妨 带我去 享受 享受 ！
0	迎接 6 月 24 日 ！
3	打个 麻将 ， 怎么 把 把 都 是 我 输 ， 把 把 点炮 ， 是 有 多 善解人意 呀 ， 几个 意思 嗫 、 、 苍天 呀 ， 起马 胡 一把 呀 ， 要 不 我 麻坛 小霸王 颜面 何在 、 、 、 、 、 、
3	在 副驾驶 的 导游 屎 了   就 屎 了 她 一个   25 岁   杯具
0	蚂蚁 去 沙漠 ， 为什么 沙子 上 没有 留下 他 的 脚印 ， 而 只 留下 一条线 呢 ？
2	夫复 何求 ？
1	你 是 我们 的 主上 啊 ！ ！ ！
1	哈哈 ， 你 这 有 做 侦探 了 ， 我 找不出 一个
2	买 了 平安 ， 彻夜 难安 ；
1	写给 2011 : 希望 我 爱 的 人们 都 能 健康 ， 希望 爱 我 的 人们 永远快乐 ， 希望 我 所有 的 朋友 都 能 幸福 ， 希望 所有 的 歌晨亲 都 能 心想事成 （ 我们 的 梦想 都 一样 哈 ） ， 希望 所有 的 你们 都 有 给 力 的 一年 ， 忘记 过去 的 不快 ， 迎接 新 的 春暖花开 ~
5	& gt ; 不知不觉 竟然 都 过 了 这么久 了 TT
1	非常 同意 敏洪 的 下列 观点   @ 俞敏洪   说 ： 一个 人 把 自己 看得 太高 ， 就 会 被 别人 看 低 ； 一个 人 把 自己 看得 低 一点 ， 就 会 被 别人 看高 和 尊重 。
2	要 我 昧着良心 吗 ？ 吉他 姐
1	先 抛 几张 帅照 过过瘾 太瘦 了 ！ [ 花心 ]
0	上次 也 看见 有人 打 这个 字 怎么弄 的
3	梦想 着 偶然 能 有 一天 再 相见 ， 从此 我 开始 孤单 地 思念 。
1	可是 我 就 喜欢 他们 。
1	等待 关怀 。 哈哈
4	在 体育 西 疯狂 找 厕所 ， 最后 很 不 情愿 走进 了 美容 美体 医院 妇科 解决 了 燃眉之急 。
1	传 张大 中 接盘 国美 ， 好戏 开场 。
3	我们 分开 了 。
3	你 坏 啊 你 ， 我 单恋 你 一万年 还 嫌少 ， 唉 ， 很 受伤
3	人活 得 真 辛苦 ！
3	不 不 不 我 很 衰 。 。 。 话 说 为了 收复 赛 的 50 应该 都 能 进 复赛 的 说
0	/ / @ 小猫 啦 008 :   转发 微博
2	尼玛 的 。
0	爱 的 形式 与 分量 从来不 是 设定 在 我们 心里 ， 你 遇上 一个 怎样 的 男人 ， 你 便 会谈 一段 怎样 的 恋爱 。
1	LOVE   U ~
1	婀 婀 袅袅 春风 里 ，   朦朦 秀色 醉 心扉 。 [ 呵呵 ]
0	污名 种类 繁多 ： 从 匪谍 、 台独 、 反 政府 、 破坏 民心 士气 ， 到 背信 罪 吃掉 萧某 财产 ， 一应俱全 。
3	深刻 啊 。 。
1	哈哈 ， 还是 懂 ~ 你 也 知道 潮 啊
4	表情 不 觉得 是 一样 的 吗 ....
0	那 是 所有 买房人 的 造化 。
1	帅哥美女 组成 的 编辑部 ， 将 把 电影网 的 故事 搬上 电视 。
3	这 回答 顿时 让 我 觉得 人生 没 了 希望
1	谢谢 你 。
4	廖诗华 你 唔 好 到 时 断手断脚 翻黎见 我 啊 ！
5	哈哈哈
1	如果 我 曾经 或多或少 地 激励 了 一些 人 的 努力 , 我们 的 工作 , 曾经 或多或少 或少 地 扩展 了 人类 的 理解 范围 , 因而 给 这个 世界 增添 了 一分 欢乐 , 那 我 也 就 感到 满足 了
1	以前 只 知道 李宇春 的 粉丝 多 ， 后来 知道 张杰 粉丝 也 不少 ， 再 后来 明白 原来 王野 的 粉丝 很 刚硬 ， 现在 才 明白 谢娜 粉丝 真给力 ！
1	婷 情人节 快乐 ！
1	白雪 牌 冰砖 是 我 儿时 的 最 香浓 的 回忆 ， 那时 会 在 夏天 的 傍晚 ， 搬张 躺椅 坐在 弄堂 里 ， 妈妈 这时 就 会 拿 一块 冰砖 出来 ， 用 小洋 刀 对 半 斜角 切开 ( 为了 看上去 大 点 ) 分给 我 和 狗狗 ， 我 就 拿 着 盘子 用 调羹 挖 着 吃 ， 妈妈 就 舔 舔 包 冰砖 的 那种 油纸 头 。
1	/ / @ 冷笑 话 精选 : 这 口号 太绝 了 ！ [ 哈哈 ]
0	# 非常 靠 谱   胡歌 # 《 轩辕剑 》 中 的 上古 神器 在历史上 真的 存在 吗 ？
3	我 是 真的 被 吓 到 啦 ！ 先 一个 急刹 ， 然后 为了 发 这条 微博 错过 一个 绿灯
0	你 可以 对 着 其他人 微笑 ， 你 可以 给 别人 拥抱 ， 你 可以 对 全世界 好 ， 却 忘 了 我 一直 的 伤心 。
1	回 他 ， 搞不好 网恋 了 ， 哈哈
2	浪费 国家 粮食 的 人
1	哈哈哈哈 啊 哈哈哈哈 哈哈哈
1	谢谢 你 观阅 我 的 微博 ， 互相学习 ！
2	怎么 这么 少
0	在 北约 对 南联盟 空袭 作战 中 ， 1 架 F - 117A 隐形 战斗机 于 当地 时间 3 月 27 日 晚上 9 时 （ 北京 时间 3 月 28 日 凌晨 4 时 ） 在 贝尔格莱德 以西 60 公里 的 沙巴 茨 与 鲁马 之间 的 地区 被 南联盟 军队 发射 的 SA － 3 击落 ， 随后 坠毁 在 贝尔格莱德 以西 40 公里 的 布 贾诺伏 契村 附近 。
0	我 好像 没 想起 你 来
1	值 啦 。 。 。
2	没人会 干涉 你 的 选择 ， 但活 得 坦然 点 不好 吗 ？
1	哈哈 ！ 我佛 慈悲 。
1	姑娘 别哭 ， 来日方长 ！
1	今日 要 努力 劳动 ， 消失 一日 ， all   connection   cut ..   各位 加油 ！
1	看到 你 的 自拍   听到 你 的 祝福 所有 的 女 人们 都 会 快乐 的   哈哈   你 应该 昨天 也 祝福 一下 比 你 小 的 人 节日快乐   好 了   晚安
0	现有 垂钓 、 摩托艇 、 划船 等 水上 游览 项目 和 其他 休闲 健身 项目 。
1	欧锤哥 ~ ~ ~ ~ [ 爱 你 ]
2	受不了 了 ！
3	让 我 再 见到 你 ， 拿走 我 的 什么 都行 。
0	我 不 完美 ， 但 我 是 我 。
1	我 给 你 留 着 嘴 嘴 喂 你
4	昨天 只是 不能 关机 ， 今天 打开 放歌 扫毒 ， 尼玛 等 老几 洗完 头肥来 一看 ！
0	这么 早到 了 ， 没人 呀
0	""" 哈哈"
1	感动 的 是 ， 只是 因为 wikipedia 的 小 介绍 ， 只是 因为 音乐 纯粹 的 爱 下去
1	你们 这帮 猥琐 的 艾斯 比们 ， 让 我 想 的 咬牙切齿 的 ， 来 来 ， 都 摆 仪仗队 欢迎 我 ， 哈哈 。
1	心情 变 很 好 … …
3	我 不介意 迁就 你 ， 我 可以 一直 抬头 仰望 你 ， 只是 ， 你 真的 ， 从来 都 不 看 我 吗 。
1	请 大家 看 一下 我 博客 里 转载 的 韩寒 的 博文 & quot ; 黄艺博 是 个 好 干部 & quot ; , 写 的 满 不错 的 .
1	~ ~   热销 色   已经 快 卖断 货 了 !
1	再 过 一个 星期 ， 去 邻居家 扯 樱桃 啊 ， 那棵 树子 超级 大 啊 ， 消防车 躲 在 里面 的话 都 看不到 啊 ~ 坐在 树上 吃 啊 ， 吃饱 了 再 下来 啊 ~
1	禽兽 也 有 温情 的 一面
1	前不久 发了 对 07 ， 08 的 总结 ， 虽然 转发 不是 很多 ， 但 还是 谢谢 亲们 对 萝卜 的 支持 ， 感恩 …
2	这个 应该 是 捞面 ， 我 感觉 他们 擀 的 面条 有 自己 的 秘密 。
5	真的 不敢相信 ， 但 可能性 很大 。
2	创业者 什么 时候 这么 不 实在 了 。
0	药品 招标 中心 要 招标 药品 ： A 公司 ， 我们 的 药品 价格 = 成本 5.00 + 员工 费 1.00 + 医院 管理费 2.00 + 医生 笑脸 费 3.00 + 招标 中心 入门费 4.00 = 15.00 元 ！
1	哈哈哈 ， 看 的 出 你 是 很 享受 拉
2	都 是 帅哥 进来 看 ， 晕 ！
0	大图 看 博客 - - - - @ 绿 镜头 - 自然 摄影
5	那 土匪 跑 得 巨快 ！
1	混 完升群 混茶 群 ， 今晚 跟 那些 YD 〔 1 真的 出乎 我 的 意料 〕 的 茶 迷 聊得 很 开心 … …
1	[ 泪 ] 希望 在 未来 的 日子 里 他 能 保持 初 心 不要 傲娇 ！
1	哈哈哈 哈哈哈 哈哈哈 ！
1	明月 天上 圆 ， 歌声 地上 欢 ； 花灯 千 光照 ， 烟花 绽 璀璨 ； 汤圆 锅中 闹 ， 人们 展 笑颜 ； 神州 祥和 地 ， 百姓 庆 团圆 ； 祝 元宵节 快乐 ！
1	买 了 啥 好 东西
3	有时候 ， 别人 误解 了 自己 有口无心 的话 ， 心里 郁闷 的 发慌 。
3	你 是不是 已经 写得 差不多 了 啊 ， 这么 得意
4	民诉 老师 你 说 清楚 ， 为 神马 看不起 我们 这群准 法学 研究生 ， 就 因为 你 出 的 考题 太难 了 ？
1	回头 明天 和 你 联系 啊 。 你 那么 好心 我 有些 不 适应 。
2	我 也 挺 给 力 的 。
5	那些 私信 他 都 看 的 啊 !
2	哪怕 问问 翻译 软件 也 不至于 此 吧 ？ ？ ？
3	特别 内疚 ， 过年 生病 不说 ， 还 传染给 小妞 ， 也 怪 ， 她 病 了 我 就 好 了 ， 然后 就 陪 她 四处 看病 ， 哪里 都 没得 去 玩 ， 到 现在 她 还 在 咳嗽 ～ ～
2	其实 每次 看到 这种 微博 不管 那 妹子 有多萌 只有 想 吐 的 赶脚 ！
1	哈哈 试试 随想 客户端 好好 用 ！
3	不过 真 既 好久 无见 你 ， 你好 少翻 来 之 ， 你 甘忙
0	/ / @ 陈宝存 : 回复 @ 无双 世纪 : 刚刚 有法 ， 还 没有 进入 法治 社会 就 开始 怀疑 法 ？
1	还有 40 分钟 就要 开始 了 ， 刚 收工 回到 房间 ， 马上 打开 了 电视机 ， 调到 了 湖南卫视 ， 此刻 的 心情 是 紧张 又 期待 ， 希望 大家 喜欢 这部 戏 ? ? ? ? ? ? ? ? ? ? ?
1	好 吧 ， 我 开玩笑 的 ~
1	就 这家 了 ！
2	和 我 有 毛 关系 ！ 有 关系 么 ？
0	[ 音乐盒 ]   # 新歌 速递 #   Passion   Pit 《 Take   A   Walk 》   ， 融合 现今 当红 的 复古 电子 元素 及 独立 摇滚 风格 ， 在 跳脱 的 旋律 和 让 人闻 之 起舞 的 跃动 线条 间 ， 青春 洋溢 的 快乐 至上 主义 瞬间 感染 每 一个 人 ~
5	历史 总是 惊人 的 相似 … …
0	台词 请 各位 自己 配 。 。 。
0	看来 确实 是 ? 的 先进 工作者
4	都 新 中国 了 拆迁户 都 特 么 有钱 ， 我 还 看着 眼红 呢 ~ ！
2	肿 么 了 ， 难道 碰到 猪 一样 的 甲方 了 。
1	那么 ~ 今天 还有 很长 呢 ~ ~ ( 笑 )
1	亲爱 的 甜心 ， 谢谢 妳 的 温暖 友情 ， 这 两个 小熊 给 了 我 好多好多 力量 ， 每次 看着 它们 ， 唱著 妳 为 我 写 的 那些 美丽动人 的 曲子 ， 我 就 会 觉得 自己 好 幸福 好 幸福 ： ) 真的 好 珍惜 这样 难得 的 友情 ， 祝福 每 一位 都 能 在 人生 中 交到 一个 这么 棒 的 朋友 ： ) ~ 爱 妳 ~
3	[ 笑哈哈 ]   尽管 切尔西 依靠 众志成城 淘汰 卫冕冠军 巴萨 ， 进军 欧冠 决赛 ， 但 包括 特里 、 伊万诺维奇 、 拉米雷斯 以及 梅雷 莱斯 在内 的 4 名 主力球员 因为 累积 红黄牌 而 无缘 5 月 19 日 的 决赛 。 [ 衰 ]
1	不是 偶干 的 啊 ！ 不过 ， 609 欢迎 你
1	快乐 知秋 小妹妹
0	创业 要 趁早 啊 ， 尤其 是 移动 互联网 这样 的 颠覆性 机会 。
